Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,2,3,2,3,2,2.4,0.5477225575051661
Sales_growth_rate,5,5,2,3,2,2,3.4,1.5165750888103102
ROA,3,3,4,5,4,3,3.8,0.8366600265340756
Operating_assets_Ratio,4,7,5,4,5,4,5.0,1.224744871391589
P_to_B,6,6,6,6,6,6,6.0,0.0
ROE,7,4,7,7,7,7,6.4,1.3416407864998738
Cash_to_total_assets_ratio,9,8,8,8,10,8,8.6,0.8944271909999159
Net_profit_margin,8,9,9,9,13,9,9.6,1.9493588689617927
EPS,11,10,10,10,9,10,10.0,0.7071067811865476
Profit_margin_before_interest_and_taxes,10,11,12,11,15,11,11.8,1.9235384061671343
Operating_profit_margin,12,12,11,12,12,12,11.8,0.4472135954999579
DuPont_Ratio,13,13,13,13,14,13,13.2,0.4472135954999579
DPS,15,14,14,14,11,14,13.6,1.51657508881031
Gross_profit_margin,14,15,15,15,17,15,15.2,1.0954451150103324
Debt_to_equity_ratio,16,17,21,16,23,16,18.6,3.2093613071762426
Equity_Ratio,17,16,22,17,24,17,19.2,3.5637059362410923
Current_assets_ratio,28,22,18,23,34,18,25.0,6.164414002968976
Net_profit_to_sale,19,23,19,21,18,19,20.0,2.0
EPS_growth,32,30,27,19,38,19,29.2,6.978538528947161
Stock_market_value,18,20,20,20,16,20,18.8,1.7888543819998317
Operating_cash_flow_to_sales,39,31,36,38,20,20,32.8,7.791020472312981
Profit_margin_growth_rate,21,21,16,27,30,21,23.0,5.522680508593631
Return_ratio_without_risk,24,39,37,22,42,22,32.8,9.148770409186143
Net_profit_to_Gross_profit,22,24,23,24,19,24,22.4,2.073644135332772
Fixed_asset_turnover,25,19,17,31,25,25,23.4,5.5497747702046425
Operating_profit_to_sale,23,25,25,25,22,25,24.0,1.4142135623730951
Sale_to_current_assets,20,18,26,26,29,26,23.8,4.604345773288535
Total_income_growth,27,27,24,18,35,27,26.2,6.1400325732035
Net_working_capital,26,28,28,28,21,28,26.2,3.03315017762062
Cost_to_sales_ratio,36,34,41,43,28,28,36.4,5.941380311005179
P_to_S,29,26,29,29,8,29,24.2,9.148770409186143
Debt_to_total_assets_ratio,31,37,38,30,41,30,35.4,4.722287581247038
P_to_E,33,36,32,32,37,32,34.0,2.345207879911715
Quick_Ratio,37,41,33,36,32,32,35.8,3.5637059362410923
Capital,35,33,31,33,33,33,33.0,1.4142135623730951
Current_ratio,30,40,34,34,27,34,33.0,4.898979485566356
Working_capital_return,34,29,35,35,36,35,33.8,2.7748873851023217
Average_payment_period,38,38,39,37,26,38,35.6,5.412947441089743
Liquidity_ratios,40,32,30,40,31,40,34.6,4.979959839195493
Total_asset_turnover,41,35,40,41,39,41,39.2,2.489979919597747
Net_return_on_working_capital,42,43,43,44,40,43,42.4,1.51657508881031
Longterm_debt_to_equity_ratio,44,44,42,45,43,44,43.6,1.140175425099138
Current_debt_to_total_debt_Ratio,45,42,44,39,45,45,43.0,2.5495097567963922
Cash_flow_returns_to_sales,43,45,45,42,44,45,43.8,1.3038404810405297
