Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,3,1,1,1,1,1,1.4,0.8944271909999161
P_to_B,1,2,4,5,2,2,2.8,1.6431676725154984
Net_profit_to_sale,2,3,8,4,6,2,4.6,2.4083189157584592
Net_profit_to_Gross_profit,4,4,6,3,5,4,4.4,1.140175425099138
Equity_Ratio,11,5,10,8,13,5,9.4,3.0495901363953815
Quick_Ratio,10,13,5,14,15,5,11.4,4.03732584763727
Capital,6,8,3,6,4,6,5.4,1.9493588689617927
Operating_profit_to_sale,5,7,7,2,7,7,5.6,2.1908902300206643
Net_working_capital,7,10,12,7,10,7,9.2,2.16794833886788
Current_ratio,9,9,2,11,8,9,7.8,3.420526275297414
Debt_to_equity_ratio,12,6,9,9,14,9,10.0,3.082207001484488
Operating_cash_flow_to_sales,42,24,27,32,9,9,26.8,12.070625501605125
Stock_market_value,8,12,11,10,12,12,10.6,1.6733200530681511
Cost_to_sales_ratio,21,22,13,13,3,13,14.4,7.6681158050723255
Sale_to_current_assets,13,26,19,18,17,13,18.6,4.722287581247038
ROI,16,14,33,23,28,14,22.8,7.981227975693966
ROA,15,11,22,15,21,15,16.8,4.604345773288536
Longterm_debt_to_equity_ratio,18,16,15,16,11,16,15.2,2.588435821108957
Liquidity_ratios,14,19,16,12,16,16,15.4,2.6076809620810595
Gross_profit_margin,24,37,17,17,23,17,23.6,8.17312669668102
Profit_margin_growth_rate,17,20,38,26,22,17,24.6,8.17312669668102
Cash_to_total_assets_ratio,25,17,34,36,44,17,31.2,10.425929215182693
Return_from_market,19,28,23,21,18,18,21.8,3.96232255123179
P_to_E,28,18,30,22,35,18,26.6,6.6932802122726045
Net_return_on_working_capital,22,33,18,19,19,19,22.2,6.220932405998316
Sales_growth_rate,20,30,14,20,26,20,22.0,6.164414002968976
Current_debt_to_total_debt_Ratio,41,32,21,38,33,21,33.0,7.648529270389178
Operating_assets_Ratio,23,34,45,44,41,23,37.4,9.126883367283709
Net_profit_margin,32,15,24,42,24,24,27.4,10.13903348450926
Working_capital_return,39,29,41,24,40,24,34.6,7.63544366752843
Profit_margin_before_interest_and_taxes,45,25,43,41,39,25,38.6,7.92464510246358
DPS,30,39,26,35,27,26,31.4,5.504543577809153
P_to_S,26,27,25,27,20,27,25.0,2.9154759474226504
Fixed_asset_turnover,27,43,29,28,31,27,31.6,6.542170893518452
ROE,36,35,20,29,29,29,29.8,6.379655163094633
Average_payment_period,34,31,36,33,30,30,32.8,2.3874672772626644
Current_assets_ratio,31,21,31,30,25,31,27.6,4.449719092257397
Return_ratio_without_risk,44,40,37,31,36,31,37.6,4.827007354458868
EPS,33,44,32,43,34,32,37.2,5.805170109479997
Operating_profit_margin,35,36,39,34,42,34,37.2,3.271085446759225
Total_asset_turnover,37,23,40,37,37,37,34.8,6.723094525588643
Cash_flow_returns_to_sales,38,42,35,25,38,38,35.6,6.4265076052238514
EPS_growth,43,38,44,39,45,38,41.8,3.1144823004794873
Total_income_growth,40,41,42,40,43,40,41.2,1.3038404810405297
Debt_to_total_assets_ratio,29,45,28,45,32,45,35.8,8.526429498916883
