Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,2,1,1,1,1,1,1.2,0.44721359549995804
P_to_B,1,2,2,5,2,2,2.4,1.51657508881031
Net_profit_to_sale,3,5,4,3,5,3,4.0,1.0
Net_profit_to_Gross_profit,4,3,3,4,6,3,4.0,1.224744871391589
Operating_cash_flow_to_sales,22,31,32,24,3,3,22.4,11.674759098157015
Operating_profit_to_sale,5,4,5,2,7,5,4.6,1.816590212458495
Capital,6,6,9,6,4,6,6.2,1.7888543819998317
Net_working_capital,7,7,8,7,11,7,8.0,1.7320508075688772
Stock_market_value,8,8,10,8,10,8,8.8,1.0954451150103321
Longterm_debt_to_equity_ratio,15,9,11,12,8,8,11.0,2.7386127875258306
Current_ratio,9,10,7,11,9,9,9.2,1.4832396974191324
Liquidity_ratios,16,21,20,9,15,9,16.2,4.764451699828638
Quick_Ratio,10,13,6,10,12,10,10.2,2.6832815729997477
Equity_Ratio,12,11,12,14,14,12,12.6,1.3416407864998738
Debt_to_equity_ratio,13,12,13,16,13,13,13.4,1.51657508881031
Cost_to_sales_ratio,11,14,15,15,27,15,16.4,6.148170459575759
Net_profit_margin,25,28,24,18,16,16,22.2,5.019960159204453
Cash_flow_returns_to_sales,18,30,16,36,26,16,25.2,8.318653737234168
Profit_margin_growth_rate,14,15,17,13,17,17,15.2,1.7888543819998317
Gross_profit_margin,17,26,18,29,31,17,24.2,6.3796551630946325
Sale_to_current_assets,19,17,22,28,44,17,26.0,10.88577052853862
P_to_S,26,22,28,31,18,18,25.0,5.0990195135927845
Working_capital_return,42,18,31,40,43,18,34.8,10.52140675005011
ROE,20,24,21,27,19,19,22.2,3.271085446759225
Current_assets_ratio,27,19,43,20,22,19,26.2,9.884331034521255
Current_debt_to_total_debt_Ratio,34,44,19,19,25,19,28.2,10.756393447619885
Return_from_market,24,23,25,26,20,20,23.6,2.3021728866442674
ROA,32,20,27,21,24,20,24.8,4.868264577855234
Net_return_on_working_capital,21,25,23,17,21,21,21.4,2.966479394838265
DPS,23,37,33,35,23,23,30.2,6.723094525588644
P_to_E,44,36,26,23,34,23,32.6,8.35463942968217
Total_asset_turnover,33,29,35,25,30,25,30.4,3.847076812334269
EPS,28,35,29,32,28,28,30.4,3.0495901363953815
Operating_profit_margin,29,42,36,44,40,29,38.2,5.932958789676531
Sales_growth_rate,30,27,30,30,42,30,31.8,5.848076606885378
Average_payment_period,31,32,34,33,36,31,33.2,1.9235384061671343
Operating_assets_Ratio,36,33,45,41,39,33,38.8,4.604345773288536
Total_income_growth,39,40,41,43,33,33,39.2,3.7682887362833544
ROI,45,34,38,34,37,34,37.6,4.505552130427524
Fixed_asset_turnover,35,16,14,22,35,35,24.4,10.114346246792227
Profit_margin_before_interest_and_taxes,37,38,37,37,29,37,35.6,3.714835124201342
Return_ratio_without_risk,38,43,40,39,41,38,40.2,1.9235384061671343
Debt_to_total_assets_ratio,41,39,39,45,38,39,40.4,2.7928480087537886
EPS_growth,43,41,42,42,32,42,40.0,4.527692569068709
Cash_to_total_assets_ratio,40,45,44,38,45,45,42.4,3.2093613071762426
