Features,1,2,3,4,5,Mode,Mean,Std
Operating_cash_flow_to_sales,1,3,1,1,1,1,1.4,0.8944271909999161
DuPont_Ratio,3,1,7,4,2,1,3.4,2.302172886644268
P_to_B,2,2,2,8,3,2,3.4,2.6076809620810595
Net_profit_to_Gross_profit,5,6,4,3,7,3,5.0,1.5811388300841898
Current_ratio,10,4,14,9,4,4,8.2,4.266145801540309
Capital,4,7,5,6,5,5,5.4,1.1401754250991378
Quick_Ratio,9,5,13,7,6,5,8.0,3.1622776601683795
Operating_profit_to_sale,6,9,6,2,9,6,6.4,2.8809720581775866
Net_profit_to_sale,7,8,3,5,8,8,6.2,2.16794833886788
Net_working_capital,8,11,8,11,12,8,10.0,1.8708286933869707
Stock_market_value,11,12,9,10,13,9,11.0,1.5811388300841898
Cost_to_sales_ratio,26,13,10,14,16,10,15.8,6.099180272790763
Debt_to_equity_ratio,14,15,23,18,10,10,16.0,4.847679857416329
Average_payment_period,22,10,12,15,29,10,17.6,7.829431652425353
Equity_Ratio,13,14,22,17,11,11,15.4,4.277849927241488
ROE,12,28,11,21,17,11,17.8,6.978538528947161
Fixed_asset_turnover,19,18,17,12,14,12,16.0,2.9154759474226504
Profit_margin_growth_rate,20,19,15,16,28,15,19.6,5.128352561983234
Current_assets_ratio,28,37,21,32,15,15,26.6,8.734987120768983
Debt_to_total_assets_ratio,15,40,32,29,35,15,30.2,9.418067742376884
Longterm_debt_to_equity_ratio,16,16,19,19,20,16,18.0,1.8708286933869707
P_to_S,33,22,16,38,39,16,29.6,10.16366075781753
Liquidity_ratios,17,17,25,13,21,17,18.6,4.560701700396552
EPS,18,29,20,33,18,18,23.6,6.9498201415576215
Working_capital_return,37,41,18,34,40,18,34.0,9.354143466934854
DPS,21,34,28,27,19,19,25.8,5.974947698515862
Net_profit_margin,31,21,36,20,27,20,27.0,6.745368781616021
Sales_growth_rate,25,20,40,24,32,20,28.2,7.886697661252141
Sale_to_current_assets,35,24,30,23,22,22,26.8,5.540758070878027
Total_asset_turnover,29,35,26,22,30,22,28.4,4.827007354458868
Return_from_market,23,23,29,30,26,23,26.2,3.271085446759225
P_to_E,40,32,24,31,23,23,30.0,6.892024376045111
Gross_profit_margin,30,26,31,41,24,24,30.4,6.58027355054484
Current_debt_to_total_debt_Ratio,24,36,35,25,33,24,30.6,5.683308895353129
Cash_flow_returns_to_sales,27,31,33,35,25,25,30.2,4.147288270665544
ROA,45,25,39,26,43,25,35.6,9.476286192385707
ROI,34,39,27,42,37,27,35.8,5.718391382198319
Net_return_on_working_capital,32,45,41,36,34,32,37.6,5.319774431308154
Total_income_growth,44,33,34,40,41,33,38.4,4.722287581247038
Operating_assets_Ratio,36,38,37,43,45,36,39.8,3.96232255123179
EPS_growth,38,27,38,45,42,38,38.0,6.819090848492928
Return_ratio_without_risk,39,43,45,39,44,39,42.0,2.8284271247461903
Cash_to_total_assets_ratio,42,42,42,44,31,42,40.2,5.215361924162119
Profit_margin_before_interest_and_taxes,43,30,43,28,38,43,36.4,7.092249290598858
Operating_profit_margin,41,44,44,37,36,44,40.4,3.7815340802378077
