Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
P_to_B,3,2,2,2,2,2,2.2,0.44721359549995787
Sales_growth_rate,2,5,3,5,3,3,3.6,1.3416407864998738
Operating_assets_Ratio,6,3,5,3,5,3,4.4,1.3416407864998738
ROI,5,4,4,4,4,4,4.2,0.44721359549995787
ROA,7,6,6,6,6,6,6.2,0.44721359549995787
P_to_S,8,7,8,7,7,7,7.4,0.5477225575051662
ROE,4,8,7,8,8,8,7.0,1.7320508075688772
EPS,9,9,9,9,9,9,9.0,0.0
DPS,12,10,10,10,11,10,10.6,0.8944271909999159
Cash_to_total_assets_ratio,13,11,13,11,10,11,11.6,1.3416407864998738
Operating_profit_margin,11,13,11,12,14,11,12.2,1.3038404810405297
Net_profit_margin,10,12,12,13,12,12,11.8,1.0954451150103321
Operating_cash_flow_to_sales,24,27,26,19,13,13,21.8,5.805170109479997
Profit_margin_before_interest_and_taxes,14,14,15,14,16,14,14.6,0.8944271909999159
Stock_market_value,17,15,14,15,17,15,15.6,1.3416407864998738
Gross_profit_margin,15,18,17,16,20,15,17.2,1.9235384061671346
DuPont_Ratio,16,16,16,18,15,16,16.2,1.0954451150103321
Fixed_asset_turnover,26,25,24,17,23,17,23.0,3.5355339059327378
Net_profit_to_sale,18,17,18,20,21,18,18.8,1.6431676725154984
Debt_to_equity_ratio,22,23,21,24,18,18,21.6,2.3021728866442674
Operating_profit_to_sale,19,19,19,22,22,19,20.2,1.6431676725154982
Equity_Ratio,21,24,22,25,19,19,22.2,2.3874672772626644
Net_profit_to_Gross_profit,20,22,20,23,24,20,21.8,1.7888543819998317
Cost_to_sales_ratio,30,20,29,27,28,20,26.8,3.96232255123179
Sale_to_current_assets,27,26,23,21,29,21,25.2,3.1937438845342623
Net_working_capital,25,21,30,28,27,21,26.2,3.420526275297414
Total_income_growth,34,31,25,29,32,25,30.2,3.420526275297414
Return_ratio_without_risk,32,29,31,36,26,26,30.8,3.7013511046643495
EPS_growth,38,35,27,34,33,27,33.4,4.03732584763727
Profit_margin_growth_rate,23,28,28,26,25,28,26.0,2.1213203435596424
Current_assets_ratio,28,34,36,30,30,30,31.6,3.2863353450309964
P_to_E,39,32,34,33,31,31,33.8,3.1144823004794877
Current_ratio,31,43,41,39,36,31,38.0,4.69041575982343
Capital,36,30,32,32,35,32,33.0,2.449489742783178
Working_capital_return,35,33,33,31,34,33,33.2,1.4832396974191324
Debt_to_total_assets_ratio,41,40,35,35,44,35,39.0,3.9370039370059056
Average_payment_period,29,37,38,37,37,37,35.6,3.7148351242013415
Total_asset_turnover,37,36,37,38,38,37,37.2,0.8366600265340756
Net_return_on_working_capital,42,38,39,41,39,39,39.8,1.6431676725154982
Quick_Ratio,33,42,42,40,40,40,39.4,3.7148351242013415
Liquidity_ratios,40,41,40,42,42,40,41.0,1.0
Cash_flow_returns_to_sales,43,39,45,45,43,43,43.0,2.449489742783178
Current_debt_to_total_debt_Ratio,45,44,43,43,41,43,43.2,1.4832396974191324
Longterm_debt_to_equity_ratio,44,45,44,44,45,44,44.4,0.5477225575051661
