Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,3,2,2,2,2,2,2.2,0.44721359549995787
Sales_growth_rate,2,3,3,4,3,3,3.0,0.7071067811865476
ROA,4,4,4,3,4,4,3.8,0.4472135954999579
P_to_B,6,7,5,5,6,5,5.8,0.8366600265340756
Operating_assets_Ratio,5,6,6,6,5,6,5.6,0.5477225575051661
ROE,7,5,7,7,7,7,6.6,0.8944271909999157
Cash_to_total_assets_ratio,8,8,9,8,9,8,8.4,0.5477225575051661
Net_profit_margin,9,9,11,10,10,9,9.8,0.8366600265340756
EPS,10,10,8,11,11,10,10.0,1.224744871391589
Profit_margin_before_interest_and_taxes,12,11,12,13,14,12,12.4,1.1401754250991378
Operating_profit_margin,11,12,14,12,15,12,12.8,1.6431676725154984
DuPont_Ratio,16,13,13,9,12,13,12.6,2.5099800796022267
Operating_cash_flow_to_sales,40,37,34,35,13,13,31.8,10.756393447619885
Debt_to_equity_ratio,14,25,15,14,17,14,17.0,4.636809247747852
Equity_Ratio,15,26,16,15,16,15,17.6,4.722287581247038
DPS,17,17,10,16,18,17,15.6,3.2093613071762426
Current_assets_ratio,29,28,19,17,30,17,24.6,6.107372593840989
Gross_profit_margin,18,16,20,18,20,18,18.4,1.6733200530681511
Fixed_asset_turnover,24,19,21,29,26,19,23.8,3.96232255123179
Sale_to_current_assets,27,30,32,20,19,19,25.6,5.856620185738529
Return_ratio_without_risk,42,39,27,19,33,19,32.0,9.273618495495704
EPS_growth,21,14,18,21,21,21,19.0,3.082207001484488
Liquidity_ratios,30,21,31,34,27,21,28.6,4.9295030175464944
Total_income_growth,23,15,17,22,22,22,19.8,3.5637059362410923
Stock_market_value,13,20,23,23,23,23,20.4,4.33589667773576
Net_profit_to_sale,19,22,24,24,24,24,22.6,2.1908902300206643
Average_payment_period,34,24,36,37,40,24,34.2,6.099180272790763
Net_profit_to_Gross_profit,22,23,25,27,25,25,24.4,1.949358868961793
Net_working_capital,25,29,28,30,31,25,28.6,2.3021728866442674
Current_ratio,36,32,40,25,35,25,33.6,5.594640292279746
Profit_margin_growth_rate,26,18,22,26,29,26,24.2,4.266145801540309
Operating_profit_to_sale,20,27,26,28,28,28,25.8,3.3466401061363023
P_to_E,28,34,29,33,37,28,32.2,3.7013511046643495
P_to_S,31,31,30,32,8,31,26.4,10.310189135025603
Quick_Ratio,35,33,38,31,34,31,34.2,2.588435821108957
Debt_to_total_assets_ratio,37,40,33,42,32,32,36.8,4.324349662087931
Capital,33,35,37,36,39,33,36.0,2.23606797749979
Working_capital_return,32,36,35,39,36,36,35.6,2.5099800796022267
Total_asset_turnover,38,38,39,40,41,38,39.2,1.3038404810405297
Net_return_on_working_capital,41,41,43,43,42,41,42.0,1.0
Longterm_debt_to_equity_ratio,43,42,45,38,43,43,42.2,2.588435821108957
Cost_to_sales_ratio,39,44,44,41,38,44,41.2,2.7748873851023217
Current_debt_to_total_debt_Ratio,44,45,42,45,44,44,44.0,1.224744871391589
Cash_flow_returns_to_sales,45,43,41,44,45,45,43.6,1.6733200530681511
