Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,1,1,2,1,1,1,1.2,0.4472135954999579
P_to_B,5,2,1,2,2,2,2.4,1.5165750888103102
Capital,2,8,9,5,6,2,6.0,2.7386127875258306
Net_profit_to_sale,3,5,5,3,3,3,3.8,1.0954451150103321
Net_profit_to_Gross_profit,6,7,7,4,4,4,5.6,1.51657508881031
Operating_cash_flow_to_sales,4,21,33,18,26,4,20.4,10.78424777163433
Operating_profit_to_sale,7,6,8,6,5,6,6.4,1.140175425099138
Longterm_debt_to_equity_ratio,13,11,6,8,9,6,9.4,2.701851217221259
Current_ratio,12,3,10,7,7,7,7.8,3.420526275297414
Net_working_capital,8,10,12,9,11,8,10.0,1.5811388300841898
Stock_market_value,11,9,14,10,10,10,10.8,1.9235384061671343
Quick_Ratio,15,4,11,11,8,11,9.8,4.08656334834051
Equity_Ratio,9,12,3,12,14,12,10.0,4.301162633521313
Debt_to_equity_ratio,10,13,4,13,13,13,10.6,3.9115214431215892
DPS,17,30,18,14,28,14,21.4,7.127411872482185
Liquidity_ratios,14,15,13,15,12,15,13.8,1.3038404810405297
Cost_to_sales_ratio,16,20,17,24,15,15,18.4,3.646916505762094
Fixed_asset_turnover,26,16,21,27,30,16,24.0,5.522680508593631
ROE,20,31,16,16,38,16,24.2,9.85900603509299
Sales_growth_rate,35,26,28,25,16,16,26.0,6.819090848492928
EPS,19,33,26,17,34,17,25.8,7.791020472312982
Net_profit_margin,39,17,44,36,19,17,31.0,12.227019260637483
ROA,36,23,43,38,18,18,31.6,10.597169433391164
Gross_profit_margin,21,28,19,19,37,19,24.8,7.758865896508329
Cash_flow_returns_to_sales,37,19,34,20,23,19,26.6,8.324662155306964
Total_asset_turnover,25,40,24,26,20,20,27.0,7.615773105863909
Sale_to_current_assets,22,38,20,28,39,20,29.4,8.82043082847998
Net_return_on_working_capital,23,22,39,21,21,21,25.2,7.758865896508329
Profit_margin_growth_rate,18,14,22,22,17,22,18.6,3.4351128074635335
Current_debt_to_total_debt_Ratio,38,29,36,32,22,22,31.4,6.308724118235001
Return_from_market,31,24,23,41,29,23,29.6,7.197221686178633
Cash_to_total_assets_ratio,41,43,37,45,24,24,38.0,8.366600265340756
P_to_S,28,34,25,30,31,25,29.6,3.361547262794322
Current_assets_ratio,27,41,27,23,33,27,30.2,7.014271166700072
Profit_margin_before_interest_and_taxes,44,27,38,43,32,27,36.8,7.259476565152614
Total_income_growth,29,18,29,31,25,29,26.4,5.176871642217914
Operating_profit_margin,32,39,35,29,40,29,35.0,4.636809247747852
EPS_growth,30,25,30,34,27,30,29.2,3.420526275297414
ROI,45,42,32,37,36,32,38.4,5.128352561983234
Operating_assets_Ratio,42,32,41,39,43,32,39.4,4.393176527297759
Average_payment_period,33,35,15,33,35,33,30.2,8.555699854482976
P_to_E,43,37,40,42,41,37,40.6,2.302172886644268
Debt_to_total_assets_ratio,24,36,42,40,42,42,36.8,7.5630681604756145
Working_capital_return,40,45,31,44,44,44,40.8,5.805170109479997
Return_ratio_without_risk,34,44,45,35,45,45,40.6,5.594640292279745
