Features,1,2,3,4,5,Mode,Mean,Std
P_to_B,1,1,2,7,4,1,3.0,2.5495097567963922
Net_profit_to_sale,11,7,5,3,1,1,5.4,3.847076812334269
DuPont_Ratio,2,2,1,4,7,2,3.2,2.3874672772626644
Operating_profit_to_sale,7,5,3,2,3,3,4.0,2.0
Gross_profit_margin,3,14,23,26,10,3,15.2,9.418067742376882
Current_ratio,35,3,12,10,16,3,15.2,12.029131306956458
Net_profit_to_Gross_profit,6,4,4,1,2,4,3.4,1.949358868961793
Net_working_capital,13,8,6,5,5,5,7.4,3.361547262794322
Cost_to_sales_ratio,5,28,21,29,27,5,22.0,10.0
Capital,4,10,8,6,6,6,6.8,2.280350850198276
Stock_market_value,14,9,7,8,8,8,9.2,2.7748873851023212
Fixed_asset_turnover,8,15,17,14,18,8,14.4,3.9115214431215892
Equity_Ratio,9,16,10,15,13,9,12.6,3.0495901363953815
Sale_to_current_assets,12,11,15,18,9,9,13.0,3.5355339059327378
Operating_cash_flow_to_sales,39,37,31,9,38,9,30.8,12.5777581468241
Debt_to_equity_ratio,10,17,11,16,14,10,13.6,3.0495901363953815
Current_assets_ratio,21,19,14,20,11,11,17.0,4.301162633521313
Quick_Ratio,38,6,13,12,12,12,16.2,12.497999839974394
Return_from_market,20,12,16,25,17,12,18.0,4.847679857416329
Liquidity_ratios,17,13,9,13,26,13,15.6,6.465291950097845
Operating_profit_margin,15,22,35,35,15,15,24.4,10.08959860450355
Sales_growth_rate,40,35,36,17,23,17,30.2,9.731392500562292
ROE,16,18,18,23,21,18,19.2,2.7748873851023212
Profit_margin_growth_rate,18,20,25,44,19,18,25.2,10.848963084092414
P_to_E,29,21,19,28,32,19,25.8,5.540758070878027
Current_debt_to_total_debt_Ratio,19,30,32,27,29,19,27.4,5.029910535983716
Cash_flow_returns_to_sales,28,26,27,34,20,20,27.0,5.0
DPS,22,33,38,36,40,22,33.8,7.085195833567339
Operating_assets_Ratio,34,23,24,37,25,23,28.6,6.4265076052238514
Longterm_debt_to_equity_ratio,24,24,20,11,22,24,20.2,5.403702434442518
Total_income_growth,37,43,39,24,44,24,37.4,8.018728078691781
Net_return_on_working_capital,25,25,22,21,34,25,25.4,5.128352561983234
Profit_margin_before_interest_and_taxes,26,39,40,43,42,26,38.0,6.892024376045111
P_to_S,27,27,26,19,28,27,25.4,3.6469165057620936
Debt_to_total_assets_ratio,42,29,41,40,45,29,39.4,6.107372593840988
Total_asset_turnover,30,34,28,42,30,30,32.8,5.585696017507577
Net_profit_margin,36,40,30,32,33,30,34.2,3.8987177379235853
Average_payment_period,32,31,33,30,31,31,31.4,1.140175425099138
ROA,41,38,34,31,37,31,36.2,3.8340579025361627
Return_ratio_without_risk,33,41,45,33,35,33,37.4,5.366563145999495
EPS_growth,31,36,29,22,36,36,30.8,5.805170109479997
ROI,43,45,42,38,41,38,41.8,2.588435821108957
EPS,23,32,37,39,39,39,34.0,6.782329983125268
Cash_to_total_assets_ratio,45,42,44,41,43,41,43.0,1.5811388300841898
Working_capital_return,44,44,43,45,24,44,40.0,8.972179222463181
