Features,1,2,3,4,5,Mode,Mean,Std
P_to_B,1,4,1,6,4,1,3.2,2.16794833886788
Operating_cash_flow_to_sales,6,11,10,2,1,1,6.0,4.527692569068709
DuPont_Ratio,2,1,2,1,2,2,1.6,0.5477225575051661
Quick_Ratio,5,2,6,3,12,2,5.6,3.9115214431215892
Net_profit_to_sale,7,3,4,5,9,3,5.6,2.4083189157584592
Current_ratio,3,7,8,4,11,3,6.6,3.2093613071762426
Operating_profit_to_sale,8,5,5,9,10,5,7.4,2.3021728866442674
Capital,4,9,7,7,3,7,6.0,2.449489742783178
Net_profit_to_Gross_profit,9,6,3,8,8,8,6.8,2.387467277262665
Stock_market_value,11,10,11,13,13,11,11.6,1.3416407864998738
Equity_Ratio,14,12,12,10,5,12,10.6,3.4351128074635335
Net_working_capital,12,8,9,12,14,12,11.0,2.449489742783178
Debt_to_equity_ratio,13,13,13,11,6,13,11.2,3.03315017762062
Cost_to_sales_ratio,10,20,14,14,15,14,14.6,3.5777087639996634
Liquidity_ratios,23,14,22,15,19,14,18.6,4.03732584763727
Return_from_market,17,15,15,28,16,15,18.2,5.540758070878027
Longterm_debt_to_equity_ratio,19,16,17,16,7,16,15.0,4.636809247747852
DPS,16,29,26,24,20,16,23.0,5.0990195135927845
Net_profit_margin,22,17,20,19,21,17,19.8,1.9235384061671343
Current_assets_ratio,34,37,45,29,17,17,32.4,10.382677881933928
ROE,15,18,21,21,18,18,18.6,2.5099800796022267
Sale_to_current_assets,39,33,24,18,22,18,27.2,8.5848704125339
EPS,18,34,31,36,25,18,28.8,7.328028384224504
Sales_growth_rate,38,36,19,26,42,19,32.2,9.444575162494075
Gross_profit_margin,24,21,27,20,23,20,23.0,2.7386127875258306
P_to_S,21,35,29,45,32,21,32.4,8.763560920082659
Net_return_on_working_capital,25,22,23,22,28,22,24.0,2.5495097567963922
Cash_to_total_assets_ratio,40,44,35,23,30,23,34.4,8.264381404557755
Current_debt_to_total_debt_Ratio,45,24,38,40,34,24,36.2,7.886697661252141
P_to_E,27,25,16,25,24,25,23.4,4.277849927241487
Cash_flow_returns_to_sales,36,38,25,43,37,25,35.8,6.6105975524153635
Fixed_asset_turnover,26,26,18,17,35,26,24.4,7.3006848993775915
ROA,44,27,28,27,43,27,33.8,8.87130204648675
Operating_profit_margin,41,28,39,37,33,28,35.6,5.176871642217914
Average_payment_period,29,19,33,33,29,29,28.6,5.727128425310541
Working_capital_return,20,30,32,30,27,30,27.8,4.711687595755898
Profit_margin_growth_rate,35,42,30,41,40,30,37.6,5.029910535983717
Profit_margin_before_interest_and_taxes,30,31,36,35,31,31,32.6,2.701851217221259
Total_asset_turnover,43,32,34,32,26,32,33.4,6.148170459575759
Debt_to_total_assets_ratio,33,43,44,39,36,33,39.0,4.636809247747852
EPS_growth,37,39,41,34,39,39,38.0,2.6457513110645907
ROI,31,41,40,38,41,41,38.2,4.207136793592526
Total_income_growth,32,40,42,42,38,42,38.8,4.147288270665544
Operating_assets_Ratio,42,23,37,44,44,44,38.0,8.860022573334675
Return_ratio_without_risk,28,45,43,31,45,45,38.4,8.23407554009556
