Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
Sales_growth_rate,2,4,2,3,4,2,3.0,1.0
ROI,4,3,3,4,2,3,3.2,0.8366600265340756
Operating_assets_Ratio,3,2,5,7,5,5,4.4,1.9493588689617927
ROA,5,6,4,5,3,5,4.6,1.1401754250991378
P_to_B,6,5,6,6,6,6,5.8,0.44721359549995787
ROE,7,7,7,2,7,7,6.0,2.23606797749979
Cash_to_total_assets_ratio,8,8,8,9,11,8,8.8,1.3038404810405297
EPS,12,10,9,14,8,8,10.6,2.4083189157584592
Net_profit_margin,13,9,10,13,9,9,10.8,2.04939015319192
DuPont_Ratio,9,11,11,10,13,11,10.8,1.4832396974191326
Operating_cash_flow_to_sales,43,39,36,11,41,11,34.0,13.114877048604
Profit_margin_before_interest_and_taxes,19,14,18,21,12,12,16.8,3.7013511046643495
Fixed_asset_turnover,23,22,12,27,16,12,20.0,5.958187643906492
Total_income_growth,14,12,25,31,21,12,20.6,7.829431652425353
Current_ratio,22,23,35,12,24,12,23.2,8.167006795638166
DPS,16,13,13,18,10,13,14.0,3.082207001484488
Current_assets_ratio,26,16,14,23,15,14,18.8,5.357238094391549
Operating_profit_margin,18,15,15,16,14,15,15.6,1.51657508881031
EPS_growth,15,18,30,35,28,15,25.2,8.408329203831164
Gross_profit_margin,21,26,23,24,17,17,22.2,3.420526275297414
Return_ratio_without_risk,17,21,28,36,31,17,26.6,7.635443667528429
Debt_to_equity_ratio,10,19,16,19,18,19,16.4,3.7815340802378072
Sale_to_current_assets,30,27,19,32,29,19,27.4,5.029910535983716
Equity_Ratio,11,20,17,20,19,20,17.4,3.7815340802378072
Profit_margin_growth_rate,20,17,20,28,20,20,21.0,4.123105625617661
Stock_market_value,24,24,21,15,22,24,21.2,3.7013511046643495
Net_profit_to_Gross_profit,27,28,24,30,26,24,27.0,2.23606797749979
Net_profit_to_sale,25,25,22,25,23,25,24.0,1.4142135623730951
Liquidity_ratios,29,34,27,22,27,27,27.8,4.324349662087931
Operating_profit_to_sale,28,29,26,29,25,29,27.4,1.816590212458495
Net_working_capital,31,30,29,26,30,30,29.2,1.9235384061671343
P_to_E,37,31,31,41,38,31,35.6,4.449719092257398
P_to_S,32,33,32,8,32,32,27.4,10.85357084097211
Quick_Ratio,33,32,41,17,33,33,31.2,8.729261137118078
Working_capital_return,34,35,33,38,36,33,35.2,1.9235384061671343
Net_return_on_working_capital,41,40,43,34,42,34,40.0,3.5355339059327378
Average_payment_period,38,36,37,33,37,37,36.2,1.9235384061671343
Capital,36,38,38,40,34,38,37.2,2.2803508501982757
Total_asset_turnover,39,41,34,39,35,39,37.6,2.9664793948382653
Longterm_debt_to_equity_ratio,42,44,39,44,39,39,41.6,2.5099800796022267
Cash_flow_returns_to_sales,44,43,40,42,45,40,42.8,1.9235384061671343
Cost_to_sales_ratio,40,42,42,37,44,42,41.0,2.6457513110645907
Debt_to_total_assets_ratio,35,37,45,43,43,43,40.6,4.33589667773576
Current_debt_to_total_debt_Ratio,45,45,44,45,40,45,43.8,2.16794833886788
