CompanyId,PersianYear,Return,Beta,Debt_to_total_assets_ratio,Operating_profit_to_sale,Fixed_asset_turnover,Return_from_market,Current_assets_ratio,Working_capital_return,Longterm_debt_to_equity_ratio,Return_ratio_without_risk,Profit_margin_growth_rate,Stock_market_value,Net_profit_to_sale,Net_profit_to_Gross_profit,Current_ratio,Net_working_capital,Operating_assets_Ratio,Total_asset_turnover,DPS,EPS_growth,Liquidity_ratios,ROA,Quick_Ratio,Average_payment_period,ROE,EPS,Total_income_growth,P_to_E,ROI,Capital,P_to_B,P_to_S,Cash_to_total_assets_ratio,Debt_to_equity_ratio,Equity_Ratio,DuPont_Ratio,Gross_profit_margin,Operating_profit_margin,Net_profit_margin,Sales_growth_rate,Current_debt_to_total_debt_Ratio,Cost_to_sales_ratio,Sale_to_current_assets,Operating_cash_flow_to_sales,Cash_flow_returns_to_sales,Profit_margin_before_interest_and_taxes,Net_return_on_working_capital,r_dicho,b_dicho
1,1390,50.83333336,-0.260216022,0.7634408602150536,0.00023146142815104847,0.18468036091380302,0.15421620222579702,0.4268292682926829,0.0015193532991928705,0.0640625,0.714285714285714,0.21780884562618413,5.486497883710419e-05,0.0002596489174773721,0.00010658623986915969,0.02427851580393953,0.009325381198590837,0.0,7.409090508126685e-08,0.046875,0.3562033181307423,0.33356164383561643,0.32666167183988015,0.021040974529346623,3.038718292939431e-06,0.09898120723113063,0.053399511541794696,0.39855517983399935,0.36689459679739184,0.49149295774647894,0.0,0.05711000383288617,0.0010659947669347807,0.03919989260303397,0.0930954228083786,0.09309542280837858,0.4268488745980708,0.16252795104154408,0.2880902313133244,0.05723894512519978,0.1615026852703261,0.8543756967670011,0.021901347029750946,0.3846153846153846,0.002609661299278179,0.4151131088350159,0.04204857161972302,0.9387565634640181,1,-1
1,1391,253.038674,0.796259029,0.48387096774193544,0.00040001960383737284,0.3075446342868113,0.32559239751869506,0.45121951219512196,0.01012363826347635,0.018973214285714284,0.714285714285714,0.22336186058665974,0.00019540754214598325,0.0004649340235987951,0.00027382873672655275,0.060925332111772784,0.009449122298685251,0.0,1.0077618869104518e-07,0.053125,0.35329499636459777,0.38630136986301367,0.664561703949481,0.027685492801771874,7.268149729178047e-07,0.144456643856603,0.06102576223115103,0.4076237319397479,0.3670384265030204,0.7379154929577465,5.9729510644652075e-05,0.07819087773093139,0.0019187905804826052,0.06900255067794335,0.03878975950349109,0.03878975950349109,0.6560633899862196,0.21972460868541835,0.3388453450583062,0.07914890783164624,0.2272018550353816,0.8227424749163879,0.014051749200503928,0.35645604395604397,0.003840459004256895,0.40417065802077967,0.06248745567672443,0.9392885098347011,1,1
1,1392,69.24882614,0.44635686,0.5698924731182795,0.0004671887252486409,0.2785563447878671,0.6183065387383917,0.45121951219512196,0.005596651857602301,0.026562500000000003,0.714285714285714,0.21820082315280595,0.0002856115431158648,0.0005593210944714033,0.0003537824099205607,0.07237746220797069,0.009492777065457108,0.0,9.795068807353924e-08,0.0703125,0.35415427325004956,0.3794520547945205,0.6490420635770097,0.04540420819490587,1.0876638730432992e-06,0.12095291594321315,0.07730245016938471,0.39617276360282816,0.36722121008725667,0.7953802816901409,5.9729510644652075e-05,0.09083940206975853,0.002151371256904739,0.009934219358303128,0.03025601241272305,0.03025601241272305,0.7083141938447405,0.21795927974579263,0.33311030395717833,0.0793153969099627,0.1599568224523248,0.7965440356744704,0.016571373195077045,0.4986263736263735,0.002739218952433833,0.4169184290030212,0.06161771592961799,0.939107300971397,1,1
1,1393,14.93296348,0.853731475,0.8064516129032258,0.0004255556476039033,0.2994816663467076,0.0,0.3780487804878048,0.01836978806913097,0.0841517857142857,1.0,0.2157836284053048,0.0002778411610098451,0.0005171426427020978,0.00032779486737825387,0.02885936784241869,0.009325446167947147,0.0,5.3998456245669066e-08,0.0640625,0.35157644259369425,0.3410958904109589,0.28684576688429847,0.011627906976744186,8.665667229908569e-07,0.10291338984781942,0.07002284723863547,0.3931755302797417,0.3673860149582893,0.3627042253521127,5.9729510644652075e-05,0.048102721349175925,0.0016474464579901153,0.001879446905624916,0.2979053529868115,0.29790535298681153,0.15204409738171798,0.1633517712133694,0.28742114318485945,0.06243340436867341,0.1526139740668186,0.0,0.013664114739800372,0.37706043956043955,0.002017397741995188,0.38258050254218556,0.04415601793001941,0.9394993505407502,1,1
1,1394,17.57843927,0.421858874,0.989247311827957,0.0003108364572746204,0.035323478594739874,0.23634670939406446,0.1097560975609756,0.0017226476686498403,0.33995535714285713,0.714285714285714,0.2161102763441563,0.0002815574307127241,0.00035953964314204914,0.0002448026507485301,0.0,0.008128232635885515,0.0,3.296417387090263e-08,0.0375,0.3494612994910437,0.29726027397260274,0.11356095472546293,0.0005537098560354373,1.4823919853077152e-06,0.07737973649269737,0.042842511620578276,0.39071626191208114,0.3689831239812062,0.5210140845070422,5.9729510644652075e-05,0.1464162514373323,0.0017249733501308268,0.017317760773258157,0.5314197051978279,0.5314197051978278,0.06281580156178228,0.2785689066729434,0.3407570254253488,0.06759456579648375,0.05687709057956529,0.9686454849498327,0.03236747746874698,0.17788461538461536,0.004876920229502129,0.44344558249207877,0.05445908878035726,0.9389048420297276,1,1
1,1395,-9.921313706,1.575183805,0.8494623655913979,0.0003422725866250762,0.040122864273373006,0.08240041436216601,0.0853658536585366,0.0017266854670069305,0.36808035714285714,0.0,0.21735153851179204,0.00025959765519571173,0.00037133840750823194,0.00026198374810521826,0.015116811726981219,0.009093071663434493,0.0,3.421995192312749e-08,0.009375,0.3525679159230617,0.31301369863013695,0.11184844268436264,0.007751937984496124,1.7124883010845584e-06,0.07131549382085588,0.04487512802331994,0.39432831232708265,0.36608255825103075,0.3092957746478874,0.0003669098511028628,0.07014181678804139,0.0014148657815679815,0.0957175459793261,0.2707525213343677,0.2707525213343678,0.1701883325677538,0.2595033541249853,0.3402791053335882,0.06503063399041023,0.06653873319207346,0.9565217391304346,0.03672836515166199,0.18956043956043953,0.004275402554136592,0.4312136172721244,0.05539573158493343,0.9388991456850037,-1,-1
1,1396,-22.74971515,1.02930797,0.8602150537634409,0.00034170061080199276,0.0,0.2190037762889374,0.13414634146341464,0.0017168543057896675,0.10535714285714284,0.0,0.21643692428300781,0.0002335837672755586,0.00037608713620050367,0.0002533558839811724,0.01236830050389372,0.008973869136945145,0.0,3.484784094923992e-08,0.00390625,0.3472800581664353,0.2815068493150685,0.10457026650968641,0.012181616832779626,0.0,0.051552446123991416,0.015725202867722367,0.3940977559176145,0.3664241538018985,0.2676056338028169,0.0009812705320192841,0.031621310847067846,0.0010853764899699586,0.16297489595918918,0.14507370054305666,0.14507370054305668,0.309026182820395,0.23066964811109805,0.3275664308927547,0.06000266382525306,0.14008715467956664,0.8972965440356744,0.03672836515166199,0.15315934065934064,0.017610586711086434,0.4344189816520522,0.05195022412524252,0.9389030029241452,-1,-1
1,1397,98.47590955,0.578881754,0.6344086021505375,0.00044854174989314053,0.0,0.5116948768507772,0.18292682926829268,0.0017113242776049572,0.05424107142857143,0.0,0.2162409355196969,0.0004416948706367834,0.0006085769784263063,0.00042451383724827305,0.016949152542372885,0.00898799997194252,0.0,4.0812786697308016e-08,0.0075,0.3509154603741159,0.2815068493150685,0.15712297977095152,0.014396456256921375,0.0,0.05635277295475436,0.013755613330181993,0.4016292652935751,0.36791339054559397,0.28450704225352114,0.0009812705320192841,0.0431199693369107,0.0014536292276383371,0.028325949791918378,0.1442979053529868,0.1442979053529868,0.31132292145153884,0.2931622925738496,0.3625501816096348,0.07422083111347896,0.18807553405562444,0.741360089186176,0.04157379591045644,0.16689560439560439,0.03000185082361651,0.37506447572028595,0.06191877968823175,0.9388905631922861,1,1
1,1398,379.5640322,0.942292363,0.6344086021505375,0.0005429741129997578,0.07007103090804377,1.0,0.26829268292682923,0.001552182355400516,0.048883928571428564,0.714285714285714,0.2215326321290913,0.0020329339888695247,0.0007477086409961596,0.0005507706477802251,0.028401282638570776,0.009279886406834921,0.9888966690007002,4.9603233062882054e-08,0.0096875,0.3542203714720074,0.3410958904109589,0.1727496521459917,0.023255813953488375,2.2903759039750199e-07,0.06038709018486365,0.01615063420783109,0.39624961573931755,0.37444265989068937,0.27154929577464787,0.0009812705320192841,0.21732464545802987,0.005039247989146236,0.058665592697006316,0.13421256788207914,0.13421256788207914,0.3299265043638034,0.2919854066140991,0.3668514624354807,0.06925945657964838,0.17768093924492598,0.21669453734671124,0.02403333656362051,0.23282967032967034,0.02075698685915232,0.40133372632819986,0.05937646350438216,0.938857312814369,1,1
1,1399,64.01717305,0.464935495,0.4193548387096774,0.0007687326886093235,0.020157419850259168,0.8455347262708934,0.20731707317073172,0.0,0.047098214285714285,0.714285714285714,0.22003005161037437,0.0033066009688562416,0.0008902679115836397,0.0009265505129419815,0.03160787906550619,0.009340969203436873,0.645593678103431,3.23362848447902e-08,0.012968750000000001,0.35382378214026045,0.323972602739726,0.18323878839773095,0.011627906976744186,3.6808352355099315e-07,0.06599172709631293,0.01860868195068148,0.39578850292038115,0.37729228593345476,0.26940845070422537,0.0009812705320192841,0.31985435032579534,0.010931291791840296,0.06121627064035441,0.15438324282389448,0.15438324282389448,0.29455672944418926,0.23902553842532656,0.3074937870388071,0.06702850293020778,0.16700648995855488,0.39353400222965434,0.03401492392673709,0.19917582417582416,0.015176753655376645,0.3844963525163953,0.05041145380343882,0.938690122384176,1,1
