Algorithm,Number_of_Features,cross_validation_accuracy_mean,cross_validation_accuracy_std,test_accuracy_mean,test_accuracy_std,specificity_mean,specificity_std,sensitivity_mean,sensitivity_std,mcc_mean,mcc_std,f1_mean,f1_std,auc_roc_mean,auc_roc_std,aupr_mean,aupr_std,best_param_fold_1,best_param_fold_2,best_param_fold_3,best_param_fold_4,best_param_fold_5
LR,1,49.24,2.94,38.94,8.47,96.8,6.4,3.88,7.76,0.73,1.47,6.26,12.51,52.57,6.16,67.92,10.92,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2996688741721854), np.int64(1): np.float64(0.8126293995859213)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2159090909090908), np.int64(1): np.float64(0.8492063492063492)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3193548387096774), np.int64(1): np.float64(0.8051181102362205)}, 'C': 0.1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.5206611570247934), np.int64(1): np.float64(0.7449392712550608)}, 'C': 0.001}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4592592592592593), np.int64(1): np.float64(0.7606177606177607)}, 'C': 1}"
LR,2,50.5,2.21,39.25,7.62,85.04,16.26,14.42,15.63,-1.17,2.72,18.99,16.93,59.27,6.57,69.56,9.99,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2996688741721854), np.int64(1): np.float64(0.8126293995859213)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2159090909090908), np.int64(1): np.float64(0.8492063492063492)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3193548387096774), np.int64(1): np.float64(0.8051181102362205)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.5206611570247934), np.int64(1): np.float64(0.7449392712550608)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4592592592592593), np.int64(1): np.float64(0.7606177606177607)}, 'C': 1}"
LR,3,50.92,1.67,39.85,8.59,86.82,13.63,14.18,15.57,0.43,3.43,19.04,17.27,59.82,6.24,70.36,9.02,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2996688741721854), np.int64(1): np.float64(0.8126293995859213)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2159090909090908), np.int64(1): np.float64(0.8492063492063492)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3193548387096774), np.int64(1): np.float64(0.8051181102362205)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.5206611570247934), np.int64(1): np.float64(0.7449392712550608)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4592592592592593), np.int64(1): np.float64(0.7606177606177607)}, 'C': 1}"
LR,4,50.96,1.67,39.5,8.49,86.89,14.58,13.75,15.65,0.39,2.34,18.27,17.22,59.66,5.93,70.22,8.56,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2996688741721854), np.int64(1): np.float64(0.8126293995859213)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2159090909090908), np.int64(1): np.float64(0.8492063492063492)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3193548387096774), np.int64(1): np.float64(0.8051181102362205)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.5206611570247934), np.int64(1): np.float64(0.7449392712550608)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4592592592592593), np.int64(1): np.float64(0.7606177606177607)}, 'C': 1}"
LR,5,50.15,2.33,39.23,7.99,85.86,16.54,14.17,16.41,-0.37,3.04,18.36,17.56,59.54,6.03,70.14,8.68,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2996688741721854), np.int64(1): np.float64(0.8126293995859213)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2159090909090908), np.int64(1): np.float64(0.8492063492063492)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3193548387096774), np.int64(1): np.float64(0.8051181102362205)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.5206611570247934), np.int64(1): np.float64(0.7449392712550608)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4592592592592593), np.int64(1): np.float64(0.7606177606177607)}, 'C': 1}"
LR,6,49.89,2.42,39.4,8.21,86.2,15.89,14.17,16.41,-0.02,3.02,18.44,17.7,59.68,6.06,70.18,8.66,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2996688741721854), np.int64(1): np.float64(0.8126293995859213)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2159090909090908), np.int64(1): np.float64(0.8492063492063492)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3193548387096774), np.int64(1): np.float64(0.8051181102362205)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.5206611570247934), np.int64(1): np.float64(0.7449392712550608)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4592592592592593), np.int64(1): np.float64(0.7606177606177607)}, 'C': 1}"
LR,7,49.93,2.36,39.4,8.04,85.86,16.54,14.46,16.75,-0.08,3.21,18.66,17.89,59.79,6.16,70.19,8.7,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2996688741721854), np.int64(1): np.float64(0.8126293995859213)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2159090909090908), np.int64(1): np.float64(0.8492063492063492)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3193548387096774), np.int64(1): np.float64(0.8051181102362205)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.5206611570247934), np.int64(1): np.float64(0.7449392712550608)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4592592592592593), np.int64(1): np.float64(0.7606177606177607)}, 'C': 1}"
LR,8,49.97,2.32,39.32,7.93,85.69,16.87,14.46,16.75,-0.25,3.24,18.61,17.82,59.88,6.29,70.21,8.74,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2996688741721854), np.int64(1): np.float64(0.8126293995859213)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2159090909090908), np.int64(1): np.float64(0.8492063492063492)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3193548387096774), np.int64(1): np.float64(0.8051181102362205)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.5206611570247934), np.int64(1): np.float64(0.7449392712550608)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4592592592592593), np.int64(1): np.float64(0.7606177606177607)}, 'C': 1}"
LR,9,50.24,2.53,38.79,8.35,85.69,16.87,13.8,16.55,-0.84,1.4,17.7,17.09,58.27,7.45,69.47,7.8,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2996688741721854), np.int64(1): np.float64(0.8126293995859213)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2159090909090908), np.int64(1): np.float64(0.8492063492063492)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3193548387096774), np.int64(1): np.float64(0.8051181102362205)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.5206611570247934), np.int64(1): np.float64(0.7449392712550608)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4592592592592593), np.int64(1): np.float64(0.7606177606177607)}, 'C': 1}"
LR,10,50.64,2.74,39.55,8.07,84.45,16.33,15.46,15.59,0.2,3.59,20.6,15.43,58.38,8.54,69.61,8.14,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2996688741721854), np.int64(1): np.float64(0.8126293995859213)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2159090909090908), np.int64(1): np.float64(0.8492063492063492)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3193548387096774), np.int64(1): np.float64(0.8051181102362205)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.5206611570247934), np.int64(1): np.float64(0.7449392712550608)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4592592592592593), np.int64(1): np.float64(0.7606177606177607)}, 'C': 1}"
