Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,2,1,7,1,4,1,3.0,2.5495097567963922
P_to_B,1,2,1,6,8,1,3.6,3.2093613071762426
Net_profit_to_sale,3,3,2,2,1,2,2.2,0.8366600265340756
Net_profit_to_Gross_profit,4,7,5,4,3,4,4.6,1.51657508881031
Capital,6,4,4,3,7,4,4.8,1.6431676725154984
Operating_profit_to_sale,5,5,3,5,2,5,4.0,1.4142135623730951
Current_assets_ratio,13,18,6,9,17,6,12.6,5.128352561983234
Current_ratio,12,6,20,16,9,6,12.6,5.549774770204643
Stock_market_value,7,11,9,7,6,7,8.0,2.0
Net_working_capital,8,12,8,8,5,8,8.2,2.4899799195977463
Quick_Ratio,14,8,29,15,11,8,15.4,8.080841540334768
Equity_Ratio,17,9,12,11,14,9,12.6,3.049590136395381
Return_from_market,9,17,18,28,37,9,21.8,10.848963084092416
Debt_to_equity_ratio,16,10,13,12,15,10,13.2,2.3874672772626644
Liquidity_ratios,11,14,24,10,12,10,14.2,5.674504383644443
Gross_profit_margin,18,16,10,29,23,10,19.2,7.19027120489902
Operating_cash_flow_to_sales,23,28,32,24,10,10,23.4,8.294576541331088
Cost_to_sales_ratio,22,15,11,14,16,11,15.6,4.03732584763727
Longterm_debt_to_equity_ratio,10,13,14,13,13,13,12.6,1.51657508881031
Sale_to_current_assets,34,29,15,17,18,15,22.6,8.384509526501834
ROE,15,23,16,39,24,15,23.4,9.60728889958036
Operating_profit_margin,20,32,17,41,38,17,29.6,10.691117808723277
Sales_growth_rate,45,30,38,18,36,18,33.4,10.13903348450926
Net_return_on_working_capital,30,20,19,22,21,19,22.4,4.393176527297759
ROA,39,27,45,19,19,19,29.8,11.7983049630021
DPS,27,19,41,37,43,19,33.4,10.13903348450926
Fixed_asset_turnover,26,24,42,20,20,20,26.4,9.09945053286186
EPS_growth,28,36,21,21,31,21,27.4,6.5038450166036395
Total_asset_turnover,21,33,26,31,27,21,27.6,4.6690470119715
Operating_assets_Ratio,25,21,34,42,45,21,33.4,10.406728592598157
P_to_S,24,31,22,27,30,22,26.8,3.8340579025361627
Total_income_growth,31,35,23,23,35,23,29.4,6.06630035524124
P_to_E,37,34,33,30,25,25,31.8,4.54972526643093
Profit_margin_growth_rate,29,25,30,33,42,25,31.8,6.3796551630946325
Debt_to_total_assets_ratio,36,44,40,25,29,25,34.8,7.791020472312982
ROI,40,41,35,26,28,26,34.0,6.819090848492928
EPS,33,26,39,35,40,26,34.6,5.594640292279745
Cash_to_total_assets_ratio,43,45,28,36,26,26,35.6,8.561541917201597
Net_profit_margin,35,22,43,32,32,32,32.8,7.52994023880668
Average_payment_period,32,37,44,34,33,32,36.0,4.847679857416329
Working_capital_return,44,43,37,38,34,34,39.2,4.207136793592526
Current_debt_to_total_debt_Ratio,38,38,25,44,44,38,37.8,7.758865896508329
Cash_flow_returns_to_sales,19,39,27,45,39,39,33.8,10.545141061171254
Return_ratio_without_risk,41,40,36,40,22,40,35.8,7.9498427657407165
Profit_margin_before_interest_and_taxes,42,42,31,43,41,42,39.8,4.969909455915671
