Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,1,1,1,1,1,1,1.0,0.0
P_to_B,2,2,2,2,3,2,2.2,0.4472135954999579
Operating_cash_flow_to_sales,39,23,19,28,2,2,22.2,13.553597308463905
Current_ratio,7,11,3,10,8,3,7.8,3.1144823004794877
Net_profit_to_Gross_profit,4,6,6,4,5,4,5.0,1.0
Capital,6,8,4,3,4,4,5.0,2.0
Net_profit_to_sale,3,7,5,5,7,5,5.4,1.6733200530681511
Operating_profit_to_sale,5,5,7,6,6,5,5.8,0.8366600265340756
Net_working_capital,8,10,10,8,11,8,9.4,1.3416407864998738
Stock_market_value,9,9,11,9,12,9,10.0,1.4142135623730951
Longterm_debt_to_equity_ratio,17,16,9,15,18,9,15.0,3.5355339059327378
Equity_Ratio,11,3,12,11,9,11,9.2,3.63318042491699
Debt_to_equity_ratio,12,4,13,12,10,12,10.2,3.63318042491699
Profit_margin_growth_rate,16,12,15,24,13,12,16.0,4.743416490252569
Cost_to_sales_ratio,13,13,14,7,17,13,12.8,3.63318042491699
Quick_Ratio,10,14,8,13,14,14,11.8,2.6832815729997477
Liquidity_ratios,14,17,16,18,15,14,16.0,1.5811388300841898
P_to_E,25,21,23,14,32,14,23.0,6.519202405202649
ROA,15,15,31,17,21,15,19.8,6.723094525588644
Net_profit_margin,18,19,20,16,27,16,20.0,4.183300132670378
Fixed_asset_turnover,23,22,24,19,16,16,20.8,3.271085446759225
ROE,26,32,17,25,20,17,24.0,5.787918451395113
Sales_growth_rate,19,18,33,22,35,18,25.4,8.018728078691781
Current_assets_ratio,37,25,18,20,36,18,27.2,8.87130204648675
DPS,33,20,26,32,25,20,27.2,5.357238094391549
ROI,20,26,45,31,29,20,30.2,9.257429448826494
Average_payment_period,35,31,38,21,34,21,31.8,6.534523701081817
Gross_profit_margin,45,42,21,41,30,21,35.8,10.03493896344168
Working_capital_return,31,36,41,37,22,22,33.4,7.3006848993775915
Operating_profit_margin,22,35,36,30,45,22,33.6,8.44393273303382
Profit_margin_before_interest_and_taxes,24,24,35,26,43,24,30.4,8.384509526501834
P_to_S,27,27,28,27,19,27,25.6,3.714835124201342
Return_from_market,28,39,27,29,31,27,30.8,4.8166378315169185
EPS,43,28,25,33,28,28,31.4,7.092249290598858
Total_asset_turnover,29,29,29,34,33,29,30.8,2.4899799195977463
Sale_to_current_assets,30,30,22,23,24,30,25.8,3.8987177379235853
Cash_to_total_assets_ratio,41,40,30,38,44,30,38.6,5.272570530585627
Operating_assets_Ratio,44,45,32,42,41,32,40.8,5.167204273105526
Net_return_on_working_capital,36,33,39,45,37,33,38.0,4.47213595499958
Cash_flow_returns_to_sales,34,34,34,36,26,34,32.8,3.8987177379235853
Return_ratio_without_risk,21,37,37,35,42,37,34.4,7.924645102463581
Debt_to_total_assets_ratio,38,41,42,39,40,38,40.0,1.5811388300841898
Total_income_growth,42,38,40,43,38,38,40.2,2.2803508501982757
EPS_growth,40,44,43,40,39,40,41.2,2.16794833886788
Current_debt_to_total_debt_Ratio,32,43,44,44,23,44,37.2,9.418067742376882
