Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,5,1,1,1,2,1,2.0,1.7320508075688772
P_to_B,1,8,4,2,1,1,3.2,2.9495762407505253
Equity_Ratio,13,2,6,9,10,2,8.0,4.183300132670378
Current_ratio,10,11,2,12,8,2,8.6,3.9749213828703582
Net_profit_to_sale,3,6,8,5,3,3,5.0,2.1213203435596424
Debt_to_equity_ratio,12,3,7,10,11,3,8.6,3.646916505762094
Quick_Ratio,15,13,3,14,12,3,11.4,4.8270073544588685
Operating_profit_to_sale,4,5,9,4,4,4,5.2,2.16794833886788
Net_profit_to_Gross_profit,2,4,5,3,5,5,3.8,1.3038404810405297
Capital,6,7,10,6,7,6,7.2,1.6431676725154984
Net_working_capital,7,10,11,7,6,7,8.2,2.16794833886788
Stock_market_value,8,12,13,8,9,8,10.0,2.345207879911715
Operating_cash_flow_to_sales,36,9,26,29,24,9,24.8,9.934787365615833
Fixed_asset_turnover,16,15,12,11,19,11,14.6,3.2093613071762426
Liquidity_ratios,11,14,14,13,13,13,13.0,1.224744871391589
Cash_flow_returns_to_sales,14,19,15,23,20,14,18.2,3.7013511046643495
Return_from_market,33,31,30,19,14,14,25.4,8.384509526501834
Cost_to_sales_ratio,18,16,18,15,15,15,16.4,1.51657508881031
Longterm_debt_to_equity_ratio,9,18,16,18,16,16,15.4,3.714835124201342
Current_debt_to_total_debt_Ratio,23,33,32,16,28,16,26.4,7.021395872616783
Sales_growth_rate,21,17,17,28,21,17,20.8,4.494441010848846
Profit_margin_growth_rate,17,24,25,31,27,17,24.8,5.118593556827891
Total_asset_turnover,22,39,23,24,18,18,25.2,8.043631020876083
Gross_profit_margin,19,20,27,22,23,19,22.2,3.1144823004794873
Net_profit_margin,32,27,19,42,26,19,29.2,8.526429498916883
ROE,31,25,20,20,25,20,24.2,4.54972526643093
Net_return_on_working_capital,25,32,24,21,22,21,24.8,4.324349662087931
Sale_to_current_assets,20,21,21,17,45,21,24.8,11.41052146047673
ROA,26,22,22,26,17,22,22.6,3.714835124201342
DPS,27,23,37,34,38,23,31.8,6.534523701081817
Average_payment_period,37,29,35,25,32,25,31.6,4.774934554525329
P_to_S,30,36,33,27,29,27,31.0,3.5355339059327378
Working_capital_return,34,28,28,30,33,28,30.6,2.7928480087537886
Total_income_growth,28,37,43,45,44,28,39.4,7.092249290598858
Operating_assets_Ratio,45,40,44,43,30,30,40.4,6.107372593840988
ROI,40,35,38,32,31,31,35.2,3.8340579025361627
Operating_profit_margin,39,34,45,35,40,34,38.6,4.39317652729776
P_to_E,24,44,36,36,34,36,34.8,7.155417527999327
Profit_margin_before_interest_and_taxes,44,38,34,37,37,37,38.0,3.6742346141747673
Cash_to_total_assets_ratio,35,45,39,39,36,39,38.8,3.8987177379235853
Return_ratio_without_risk,38,30,40,40,35,40,36.6,4.219004621945797
EPS,41,26,41,41,41,41,38.0,6.708203932499369
EPS_growth,29,41,42,33,42,42,37.4,6.024948132556827
Current_assets_ratio,42,42,29,38,43,42,38.8,5.805170109479997
Debt_to_total_assets_ratio,43,43,31,44,39,43,40.0,5.385164807134504
