Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,1,1,1,1,1,1,1.0,0.0
Quick_Ratio,5,7,2,3,9,2,5.2,2.863564212655271
P_to_B,2,2,8,4,10,2,5.2,3.6331804249169903
Capital,10,8,7,9,2,2,7.2,3.1144823004794873
Net_profit_to_sale,7,4,3,5,3,3,4.4,1.6733200530681511
Debt_to_equity_ratio,3,15,12,8,14,3,10.4,4.929503017546495
Current_ratio,6,3,4,2,4,4,3.8,1.4832396974191326
Net_profit_to_Gross_profit,8,5,5,11,5,5,6.8,2.6832815729997477
Operating_profit_to_sale,9,6,6,10,6,6,7.4,1.9493588689617927
Longterm_debt_to_equity_ratio,14,17,16,6,20,6,14.6,5.272570530585627
Net_working_capital,11,9,9,13,7,9,9.8,2.280350850198276
Stock_market_value,12,10,10,14,11,10,11.4,1.6733200530681511
Profit_margin_growth_rate,17,13,11,15,44,11,20.0,13.601470508735444
Liquidity_ratios,16,11,14,12,12,12,13.0,2.0
Sale_to_current_assets,31,12,18,34,15,12,22.0,9.874208829065749
Equity_Ratio,4,14,13,7,13,13,10.2,4.43846820423443
Fixed_asset_turnover,32,35,15,20,24,15,25.2,8.28854631404084
Current_assets_ratio,15,16,39,45,30,15,29.0,13.435028842544403
EPS,37,38,29,24,16,16,28.8,9.20326029187483
DPS,42,29,27,17,21,17,27.2,9.549869109050658
Cost_to_sales_ratio,18,23,21,21,18,18,20.2,2.16794833886788
Sales_growth_rate,29,30,20,18,22,18,23.8,5.403702434442518
ROE,19,19,19,16,19,19,18.4,1.3416407864998738
ROA,21,20,24,32,29,20,25.2,5.167204273105525
Return_ratio_without_risk,41,22,30,35,32,22,32.0,6.96419413859206
Cash_to_total_assets_ratio,22,45,42,44,41,22,38.8,9.5236547606473
Return_from_market,23,21,44,23,17,23,25.6,10.573551910309043
Gross_profit_margin,43,31,23,19,23,23,27.8,9.549869109050658
Average_payment_period,24,32,33,31,34,24,30.8,3.96232255123179
Operating_cash_flow_to_sales,20,25,25,30,8,25,21.6,8.384509526501834
Cash_flow_returns_to_sales,40,36,17,25,25,25,28.6,9.289779329994873
Profit_margin_before_interest_and_taxes,25,37,34,43,36,25,35.0,6.519202405202649
Net_profit_margin,13,18,22,26,26,26,21.0,5.5677643628300215
Total_asset_turnover,26,24,26,33,27,26,27.2,3.420526275297414
P_to_E,36,26,40,37,45,26,36.8,6.978538528947161
P_to_S,27,27,32,27,35,27,29.6,3.714835124201342
Operating_profit_margin,35,41,35,28,28,28,33.4,5.504543577809153
Operating_assets_Ratio,28,40,36,42,39,28,37.0,5.477225575051661
Net_return_on_working_capital,30,33,31,29,42,29,33.0,5.244044240850758
Debt_to_total_assets_ratio,34,42,37,36,43,34,38.4,3.9115214431215892
ROI,33,28,38,40,38,38,35.4,4.878524367060187
Working_capital_return,39,43,43,39,31,39,39.0,4.898979485566356
EPS_growth,38,34,41,41,37,41,38.2,2.949576240750525
Current_debt_to_total_debt_Ratio,44,44,28,22,33,44,34.2,9.757048734120374
Total_income_growth,45,39,45,38,40,45,41.4,3.361547262794322
