Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,1,1,2,5,1,1,2.0,1.7320508075688772
Net_profit_to_Gross_profit,3,5,1,2,4,1,3.0,1.5811388300841898
P_to_B,4,2,10,1,2,2,3.8,3.6331804249169903
Net_profit_to_sale,5,3,3,3,5,3,3.8,1.0954451150103321
Operating_profit_to_sale,2,4,4,4,6,4,4.0,1.4142135623730951
Capital,6,6,5,6,3,6,5.2,1.3038404810405297
Net_working_capital,8,7,9,7,9,7,8.0,1.0
Quick_Ratio,14,11,7,17,13,7,12.4,3.714835124201342
Cost_to_sales_ratio,15,14,23,12,7,7,14.2,5.805170109479997
Stock_market_value,7,10,8,8,8,8,8.2,1.0954451150103324
Equity_Ratio,9,8,15,9,10,9,10.2,2.7748873851023212
Debt_to_equity_ratio,10,9,14,10,11,10,10.8,1.9235384061671343
ROA,17,15,11,25,22,11,18.0,5.5677643628300215
Fixed_asset_turnover,40,13,20,11,35,11,23.8,13.065221008463654
Current_ratio,11,12,6,16,12,12,11.4,3.5777087639996634
Net_profit_margin,18,16,12,22,15,12,16.6,3.714835124201342
Current_assets_ratio,12,28,27,15,14,12,19.2,7.661592523751182
Gross_profit_margin,37,20,31,13,38,13,27.8,10.940749517286282
Profit_margin_growth_rate,16,17,16,14,17,16,16.0,1.224744871391589
Profit_margin_before_interest_and_taxes,29,22,19,35,16,16,24.2,7.726577508832744
ROI,32,27,17,37,34,17,29.4,7.829431652425353
Longterm_debt_to_equity_ratio,19,18,13,18,23,18,18.2,3.5637059362410923
Operating_cash_flow_to_sales,26,31,18,29,19,18,24.6,5.856620185738529
ROE,25,26,44,20,28,20,28.6,9.09945053286186
Sale_to_current_assets,20,21,21,19,37,21,23.6,7.536577472566709
Net_return_on_working_capital,21,19,33,21,25,21,23.8,5.585696017507576
Liquidity_ratios,22,24,22,32,18,22,23.6,5.176871642217914
P_to_S,27,25,28,23,31,23,26.8,3.03315017762062
Debt_to_total_assets_ratio,23,33,25,41,32,23,30.8,7.155417527999327
Sales_growth_rate,24,34,24,43,36,24,32.2,8.19756061276768
DPS,30,44,39,27,24,24,32.8,8.408329203831164
Cash_to_total_assets_ratio,44,30,26,24,40,24,32.8,8.78635305459552
Return_from_market,36,35,38,39,26,26,34.8,5.167204273105526
Operating_profit_margin,45,41,37,26,30,26,35.8,7.791020472312982
EPS,28,40,43,34,27,27,34.4,7.092249290598858
Cash_flow_returns_to_sales,31,45,29,28,42,28,35.0,7.905694150420948
Total_asset_turnover,33,29,34,31,29,29,31.2,2.280350850198276
Average_payment_period,35,32,32,30,21,32,30.0,5.338539126015656
P_to_E,13,23,30,33,33,33,26.4,8.532291603080617
Return_ratio_without_risk,39,36,42,36,44,36,39.4,3.5777087639996634
Total_income_growth,38,42,36,40,45,36,40.2,3.492849839314596
EPS_growth,41,37,40,44,39,37,40.2,2.588435821108957
Current_debt_to_total_debt_Ratio,42,38,35,38,43,38,39.2,3.2710854467592254
Operating_assets_Ratio,43,39,41,42,41,41,41.2,1.4832396974191324
Working_capital_return,34,43,45,45,20,45,37.4,10.737783756436894
