Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,1,1,7,1,1,1,2.2,2.6832815729997477
P_to_B,2,2,3,2,2,2,2.2,0.4472135954999579
Net_profit_to_Gross_profit,5,4,2,6,3,2,4.0,1.5811388300841898
Capital,8,3,6,9,5,3,6.2,2.3874672772626644
Current_ratio,3,11,21,7,10,3,10.4,6.6932802122726045
Operating_profit_to_sale,6,7,4,3,4,4,4.8,1.6431676725154984
Equity_Ratio,11,5,18,4,14,4,10.4,5.9413803110051795
Debt_to_equity_ratio,12,6,19,5,15,5,11.4,5.9413803110051795
Net_profit_to_sale,7,8,1,8,6,8,6.0,2.9154759474226504
Stock_market_value,10,10,8,14,8,8,10.0,2.449489742783178
Net_working_capital,9,9,5,12,7,9,8.4,2.6076809620810595
Cost_to_sales_ratio,20,13,15,19,9,9,15.2,4.494441010848846
Operating_cash_flow_to_sales,30,36,9,26,31,9,26.4,10.358571330062848
Current_assets_ratio,13,20,10,11,24,10,15.6,6.107372593840988
Gross_profit_margin,23,28,11,27,18,11,21.4,7.021395872616783
ROE,15,18,23,16,12,12,16.8,4.08656334834051
Longterm_debt_to_equity_ratio,16,15,13,13,22,13,15.8,3.7013511046643495
Liquidity_ratios,14,16,20,24,13,13,17.4,4.560701700396552
P_to_S,29,31,14,28,32,14,26.8,7.328028384224504
P_to_E,21,17,30,15,35,15,23.6,8.590692637965812
EPS,26,38,40,30,16,16,30.0,9.695359714832659
Quick_Ratio,4,12,17,10,17,17,12.0,5.431390245600108
Profit_margin_growth_rate,17,34,16,17,40,17,24.8,11.344602240713423
Sales_growth_rate,27,26,33,18,28,18,26.4,5.412947441089743
Sale_to_current_assets,19,14,12,35,19,19,19.8,9.038805230781334
Net_profit_margin,38,19,28,22,37,19,28.8,8.5848704125339
DPS,28,32,37,23,20,20,28.0,6.819090848492928
Cash_flow_returns_to_sales,32,29,44,20,26,20,30.2,8.899438184514796
Return_from_market,18,21,27,21,11,21,19.6,5.813776741499453
Net_return_on_working_capital,22,23,22,29,27,22,24.6,3.2093613071762426
Return_ratio_without_risk,44,24,35,45,33,24,36.2,8.64291617453276
Fixed_asset_turnover,25,22,24,38,25,25,26.8,6.3796551630946325
ROA,35,25,32,25,42,25,31.8,7.19027120489902
Profit_margin_before_interest_and_taxes,39,30,41,33,44,30,37.4,5.770615218501403
Total_asset_turnover,31,27,29,31,34,31,30.4,2.6076809620810595
Average_payment_period,40,35,31,32,36,31,34.8,3.5637059362410923
Current_debt_to_total_debt_Ratio,33,33,36,37,30,33,33.8,2.7748873851023212
Working_capital_return,37,37,34,34,29,34,34.2,3.271085446759225
Operating_profit_margin,36,43,25,36,38,36,35.6,6.58027355054484
Cash_to_total_assets_ratio,45,44,38,41,43,38,42.2,2.7748873851023217
Debt_to_total_assets_ratio,34,45,26,39,39,39,36.6,7.092249290598858
Operating_assets_Ratio,24,39,39,43,45,39,38.0,8.246211251235321
EPS_growth,41,40,42,40,21,40,36.8,8.87130204648675
ROI,42,41,45,42,41,41,42.2,1.6431676725154982
Total_income_growth,43,42,43,44,23,43,39.0,8.972179222463181
