Features,1,2,3,4,5,Mode,Mean,Std
P_to_B,1,1,6,1,1,1,2.0,2.23606797749979
DuPont_Ratio,2,2,4,2,2,2,2.4,0.8944271909999159
Net_profit_to_Gross_profit,3,3,2,6,4,3,3.6,1.5165750888103102
Quick_Ratio,11,13,10,3,16,3,10.6,4.827007354458868
Net_profit_to_sale,5,4,1,5,6,5,4.2,1.9235384061671346
Operating_profit_to_sale,4,5,3,7,5,5,4.8,1.4832396974191326
Capital,6,6,7,4,3,6,5.2,1.6431676725154984
Liquidity_ratios,13,7,14,15,12,7,12.2,3.1144823004794873
Net_working_capital,7,8,8,12,8,8,8.6,1.9493588689617927
Stock_market_value,8,9,9,13,7,9,9.2,2.280350850198276
Equity_Ratio,9,10,12,8,9,9,9.6,1.51657508881031
Debt_to_equity_ratio,10,11,11,9,10,10,10.2,0.8366600265340756
Return_from_market,15,18,27,19,11,11,18.0,5.916079783099616
ROE,21,34,29,11,14,11,21.8,9.731392500562292
Current_ratio,12,12,13,10,13,12,12.0,1.224744871391589
Fixed_asset_turnover,17,14,20,25,21,14,19.4,4.159326868617084
Sale_to_current_assets,14,16,15,42,20,14,21.4,11.738824472663351
EPS,29,28,43,27,15,15,28.4,9.939818911831342
Cost_to_sales_ratio,16,19,16,22,18,16,18.2,2.4899799195977463
Profit_margin_growth_rate,35,20,17,17,29,17,23.6,8.049844718999243
Working_capital_return,36,35,18,37,39,18,33.0,8.514693182963201
Longterm_debt_to_equity_ratio,18,15,19,21,19,19,18.4,2.1908902300206643
EPS_growth,19,39,40,44,43,19,37.0,10.27131929208707
Cash_flow_returns_to_sales,28,27,31,20,25,20,26.2,4.08656334834051
Net_return_on_working_capital,42,21,21,28,23,21,27.0,8.860022573334675
Net_profit_margin,30,31,22,33,42,22,31.6,7.162401831787993
Operating_assets_Ratio,22,29,41,36,34,22,32.4,7.231873892705818
P_to_S,25,23,32,34,30,23,28.8,4.658325879540846
Cash_to_total_assets_ratio,37,42,35,23,28,23,33.0,7.516648189186454
ROA,32,26,23,41,45,23,33.4,9.44986772394196
Operating_cash_flow_to_sales,24,22,5,14,24,24,17.8,8.258329128825032
DPS,34,24,44,24,17,24,28.6,10.526157893552615
Sales_growth_rate,27,40,24,32,37,24,32.0,6.670832032063167
Current_debt_to_total_debt_Ratio,31,37,26,29,26,26,29.8,4.54972526643093
Debt_to_total_assets_ratio,39,36,45,40,27,27,37.4,6.6558245169174945
Profit_margin_before_interest_and_taxes,41,44,28,39,31,28,36.6,6.8044103344816
Current_assets_ratio,23,30,30,16,32,30,26.2,6.648308055437865
ROI,44,38,33,30,40,30,37.0,5.5677643628300215
Gross_profit_margin,33,33,37,26,22,33,30.2,6.058052492344384
Operating_profit_margin,40,45,39,35,33,33,38.4,4.6690470119715
P_to_E,26,17,34,38,38,38,30.6,9.044335243676011
Average_payment_period,38,25,38,18,36,38,31.0,9.055385138137417
Total_income_growth,20,41,42,43,41,41,37.4,9.762171889492626
Total_asset_turnover,43,43,25,31,44,43,37.2,8.67179335547152
Return_ratio_without_risk,45,32,36,45,35,45,38.6,6.024948132556827
