Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,4,1,8,1,1,1,3.0,3.082207001484488
Operating_cash_flow_to_sales,1,16,10,7,4,1,7.6,5.770615218501404
Net_profit_to_Gross_profit,2,7,2,5,2,2,3.6,2.302172886644268
Equity_Ratio,13,2,18,15,10,2,11.6,6.107372593840989
Net_profit_to_sale,3,4,1,3,5,3,3.2,1.4832396974191326
Operating_profit_to_sale,5,8,3,4,6,3,5.2,1.9235384061671346
Debt_to_equity_ratio,14,3,19,16,11,3,12.6,6.107372593840989
Capital,8,9,4,6,7,4,6.8,1.9235384061671346
P_to_B,6,5,6,2,3,6,4.4,1.816590212458495
Fixed_asset_turnover,27,14,7,11,17,7,15.2,7.563068160475615
Net_working_capital,9,13,5,9,8,9,8.8,2.8635642126552705
Stock_market_value,7,12,9,8,9,9,9.0,1.8708286933869707
Current_ratio,10,6,13,10,12,10,10.2,2.6832815729997477
Longterm_debt_to_equity_ratio,15,10,16,14,13,10,13.6,2.3021728866442674
Quick_Ratio,11,11,15,12,15,11,12.8,2.04939015319192
Cost_to_sales_ratio,12,17,14,13,16,12,14.4,2.073644135332772
Liquidity_ratios,24,15,17,20,14,14,18.0,4.06201920231798
Current_assets_ratio,16,43,40,44,30,16,34.6,11.781341180018511
Sales_growth_rate,28,20,31,17,40,17,27.2,9.148770409186143
Gross_profit_margin,17,18,11,18,18,18,16.4,3.049590136395381
Net_profit_margin,18,23,36,34,28,18,27.8,7.496665925596525
Cash_flow_returns_to_sales,22,28,12,19,19,19,20.0,5.787918451395113
Sale_to_current_assets,19,26,20,24,36,19,25.0,6.782329983125268
ROA,29,19,39,35,37,19,31.8,8.074651695274541
ROE,20,33,24,23,21,20,24.2,5.167204273105526
Current_debt_to_total_debt_Ratio,37,27,22,21,26,21,26.6,6.348228099241552
Average_payment_period,34,21,35,36,33,21,31.8,6.1400325732035
Profit_margin_growth_rate,21,22,25,22,31,22,24.2,4.08656334834051
DPS,31,42,30,29,22,22,30.8,7.19027120489902
Total_asset_turnover,32,36,23,31,34,23,31.2,4.969909455915671
EPS,30,45,32,38,24,24,33.8,8.012490249604053
Cash_to_total_assets_ratio,36,24,43,39,45,24,37.4,8.264381404557755
Net_return_on_working_capital,23,25,27,25,32,25,26.4,3.4351128074635335
P_to_E,26,29,38,26,23,26,28.4,5.770615218501403
EPS_growth,43,40,26,32,44,26,37.0,7.745966692414834
Working_capital_return,41,37,29,37,29,29,34.6,5.366563145999495
Return_from_market,25,30,34,30,20,30,27.8,5.403702434442518
Return_ratio_without_risk,45,31,37,42,35,31,38.0,5.5677643628300215
P_to_S,40,32,33,33,25,33,32.6,5.319774431308154
ROI,44,34,42,43,41,34,40.8,3.9623225512317894
Operating_profit_margin,35,35,21,28,27,35,29.2,5.932958789676531
Total_income_growth,38,38,28,27,43,38,34.8,6.978538528947161
Debt_to_total_assets_ratio,42,44,45,41,38,38,42.0,2.7386127875258306
Profit_margin_before_interest_and_taxes,33,39,44,45,39,39,40.0,4.795831523312719
Operating_assets_Ratio,39,41,41,40,42,41,40.6,1.1401754250991378
