Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,1,1,1,1,1,1,1.0,0.0
P_to_B,9,5,3,2,2,2,4.2,2.9495762407505253
Operating_cash_flow_to_sales,4,7,2,9,3,2,5.0,2.9154759474226504
Net_profit_to_Gross_profit,3,3,7,5,4,3,4.4,1.6733200530681511
Operating_profit_to_sale,5,4,9,4,5,4,5.4,2.073644135332772
Net_profit_to_sale,6,2,8,3,6,6,5.0,2.449489742783178
Capital,2,6,4,7,7,7,5.2,2.16794833886788
Net_working_capital,7,8,10,6,8,8,7.8,1.4832396974191326
Stock_market_value,8,9,11,8,9,8,9.0,1.224744871391589
Equity_Ratio,10,10,5,11,13,10,9.8,2.949576240750525
Fixed_asset_turnover,18,22,30,10,20,10,20.0,7.211102550927978
Debt_to_equity_ratio,11,11,6,12,12,11,10.4,2.5099800796022267
Current_ratio,12,13,12,14,11,12,12.4,1.140175425099138
Quick_Ratio,13,14,13,16,15,13,14.2,1.3038404810405297
Liquidity_ratios,16,25,22,13,18,13,18.8,4.764451699828638
Cost_to_sales_ratio,14,12,24,15,14,14,15.8,4.711687595755899
Return_from_market,26,30,14,23,16,14,21.8,6.723094525588644
Net_profit_margin,15,23,20,27,24,15,21.8,4.54972526643093
Total_asset_turnover,22,26,16,20,28,16,22.4,4.774934554525329
Sale_to_current_assets,38,16,23,17,25,16,23.8,8.814760348415605
Current_assets_ratio,23,19,17,26,32,17,23.4,5.941380311005179
Profit_margin_growth_rate,17,40,21,25,22,17,25.0,8.860022573334675
Cash_flow_returns_to_sales,21,24,28,36,17,17,25.2,7.259476565152615
Sales_growth_rate,31,17,26,33,29,17,27.2,6.260990336999411
ROA,19,15,18,18,19,18,17.8,1.6431676725154982
ROI,24,18,25,22,23,18,22.4,2.7018512172212596
P_to_S,45,21,19,24,26,19,27.0,10.41633332799983
Longterm_debt_to_equity_ratio,20,20,15,19,10,20,16.8,4.324349662087931
Average_payment_period,30,32,33,29,21,21,29.0,4.743416490252569
Profit_margin_before_interest_and_taxes,25,39,38,42,31,25,35.0,6.892024376045111
DPS,36,27,29,43,38,27,34.6,6.58027355054484
EPS,33,28,27,44,41,27,34.6,7.635443667528429
Working_capital_return,40,41,45,37,27,27,38.0,6.782329983125268
P_to_E,43,31,37,28,42,28,36.2,6.6105975524153635
Current_debt_to_total_debt_Ratio,28,45,36,41,37,28,37.4,6.348228099241552
Total_income_growth,29,34,39,32,33,29,33.4,3.646916505762094
ROE,32,36,34,31,45,31,35.6,5.594640292279745
Net_return_on_working_capital,34,33,31,45,34,34,35.4,5.504543577809154
Gross_profit_margin,27,35,35,30,36,35,32.6,3.9115214431215892
Operating_assets_Ratio,35,38,32,38,35,35,35.6,2.5099800796022267
Debt_to_total_assets_ratio,37,43,41,35,39,35,39.0,3.1622776601683795
EPS_growth,41,29,40,39,40,40,37.8,4.969909455915672
Return_ratio_without_risk,44,42,42,21,30,42,35.8,9.959919678390985
Operating_profit_margin,39,44,43,40,43,43,41.8,2.16794833886788
Cash_to_total_assets_ratio,42,37,44,34,44,44,40.2,4.494441010848846
